event_id,order_id,restaurant_confirmed_time,food_ready_time,rider_picked_up_time,delivered_time,expected_delivery_time,is_on_time
EVT000182,ORD000182,2025-10-14 11:45:00,2025-10-14 12:15:00,2025-10-14 12:34:00,,2025-10-14 12:27:00,
EVT000183,ORD000183,2025-12-14 11:28:00,2025-12-14 11:57:00,2025-12-14 12:21:00,2025-12-14 13:02:00,2025-12-14 12:12:00,False
EVT000184,ORD000184,2025-12-22 12:00:00,2025-12-22 12:07:00,2025-12-22 12:19:00,2025-12-22 12:52:00,2025-12-22 12:44:00,False
EVT000185,ORD000185,2025-11-06 20:45:00,2025-11-06 21:06:00,2025-11-06 21:19:00,2025-11-06 21:46:00,2025-11-06 21:25:00,False
EVT000186,ORD000186,2025-12-26 23:04:00,2025-12-26 23:40:00,2025-12-26 23:53:00,2025-12-27 00:22:00,2025-12-26 23:45:00,False
EVT000187,ORD000187,2025-12-10 15:19:00,2025-12-10 16:06:00,2025-12-10 16:13:00,2025-12-10 16:25:00,2025-12-10 16:00:00,False
EVT000188,ORD000188,2025-10-28 07:07:00,2025-10-28 07:42:00,2025-10-28 07:48:00,2025-10-28 08:18:00,2025-10-28 07:48:00,False
EVT000189,ORD000189,2025-12-12 19:55:00,2025-12-12 20:07:00,2025-12-12 20:21:00,,2025-12-12 20:38:00,
EVT000190,ORD000190,2025-10-25 20:36:00,2025-10-25 20:41:00,2025-10-25 21:09:00,2025-10-25 21:43:00,2025-10-25 21:16:00,False
EVT000191,ORD000191,2025-10-21 21:33:00,2025-10-21 22:15:00,2025-10-21 22:27:00,2025-10-21 23:05:00,2025-10-21 22:13:00,False
EVT000192,ORD000192,2025-12-26 17:10:00,2025-12-26 17:26:00,2025-12-26 17:41:00,2025-12-26 18:08:00,2025-12-26 17:52:00,False
EVT000193,ORD000193,2025-10-10 15:02:00,2025-10-10 15:19:00,2025-10-10 15:36:00,2025-10-10 16:08:00,2025-10-10 15:46:00,False
EVT000194,ORD000194,2025-11-09 17:48:00,2025-11-09 18:32:00,2025-11-09 18:45:00,2025-11-09 18:57:00,2025-11-09 18:30:00,False
EVT000195,ORD000195,2025-12-23 01:26:00,2025-12-23 01:51:00,2025-12-23 02:29:00,2025-12-23 03:01:00,2025-12-23 02:08:00,False
EVT000196,ORD000196,2025-10-02 18:43:00,2025-10-02 19:05:00,2025-10-02 19:10:00,2025-10-02 19:46:00,2025-10-02 19:25:00,False
EVT000197,ORD000197,2025-10-12 19:00:00,2025-10-12 19:30:00,2025-10-12 19:43:00,2025-10-12 19:55:00,2025-10-12 19:40:00,False
EVT000198,ORD000198,2025-12-14 18:49:00,2025-12-14 19:30:00,2025-12-14 19:43:00,2025-12-14 20:06:00,2025-12-14 19:30:00,False
EVT000199,ORD000199,2025-10-02 16:18:00,2025-10-02 17:04:00,2025-10-02 17:22:00,2025-10-02 17:56:00,2025-10-02 16:58:00,False
EVT000200,ORD000200,2025-12-21 18:55:00,2025-12-21 19:11:00,2025-12-21 19:19:00,2025-12-21 19:51:00,2025-12-21 19:37:00,False
EVT000201,ORD000201,2025-11-14 17:48:00,2025-11-14 17:53:00,2025-11-14 18:08:00,2025-11-14 18:47:00,2025-11-14 18:28:00,False
EVT000202,ORD000202,2025-11-21 08:47:00,2025-11-21 09:12:00,2025-11-21 09:22:00,,2025-11-21 09:27:00,
EVT000203,ORD000203,2025-10-18 21:05:00,2025-10-18 21:29:00,2025-10-18 21:37:00,,2025-10-18 21:45:00,
EVT000204,ORD000204,2025-12-06 17:55:00,2025-12-06 18:15:00,2025-12-06 18:38:00,2025-12-06 19:02:00,2025-12-06 18:38:00,False
EVT000205,ORD000205,2025-10-24 18:37:00,2025-10-24 18:52:00,2025-10-24 19:00:00,2025-10-24 19:20:00,2025-10-24 19:17:00,False
EVT000206,ORD000206,2025-11-11 12:12:00,2025-11-11 12:40:00,2025-11-11 13:23:00,2025-11-11 13:42:00,2025-11-11 12:55:00,False
EVT000207,ORD000207,2025-11-29 21:23:00,2025-11-29 22:00:00,2025-11-29 22:06:00,2025-11-29 22:29:00,2025-11-29 22:04:00,False
EVT000208,ORD000208,2025-12-14 15:58:00,2025-12-14 16:16:00,2025-12-14 16:33:00,2025-12-14 16:59:00,2025-12-14 16:41:00,False
EVT000209,ORD000209,2025-10-26 18:16:00,2025-10-26 18:56:00,2025-10-26 19:12:00,2025-10-26 19:44:00,2025-10-26 18:59:00,False
EVT000210,ORD000210,2025-10-18 22:31:00,2025-10-18 22:52:00,2025-10-18 22:57:00,2025-10-18 23:16:00,2025-10-18 23:12:00,False
EVT000211,ORD000211,2025-10-20 21:23:00,2025-10-20 22:13:00,2025-10-20 22:20:00,,2025-10-20 22:05:00,
EVT000212,ORD000212,2025-12-22 17:25:00,2025-12-22 17:41:00,2025-12-22 17:58:00,2025-12-22 18:15:00,2025-12-22 18:07:00,False
EVT000213,ORD000213,2025-12-22 09:09:00,2025-12-22 09:34:00,2025-12-22 10:12:00,2025-12-22 10:29:00,2025-12-22 09:53:00,False
EVT000214,ORD000214,2025-11-16 22:22:00,2025-11-16 22:39:00,2025-11-16 22:50:00,2025-11-16 23:17:00,2025-11-16 23:04:00,False
EVT000215,ORD000215,2025-11-05 23:56:00,2025-11-06 00:34:00,2025-11-06 00:44:00,2025-11-06 01:09:00,2025-11-06 00:37:00,False
EVT000216,ORD000216,2025-12-14 08:56:00,2025-12-14 09:20:00,2025-12-14 09:36:00,2025-12-14 10:03:00,2025-12-14 09:38:00,False
EVT000217,ORD000217,2025-10-24 14:17:00,2025-10-24 14:35:00,2025-10-24 14:46:00,2025-10-24 15:12:00,2025-10-24 15:01:00,False
EVT000218,ORD000218,2025-12-26 16:46:00,2025-12-26 17:07:00,2025-12-26 17:43:00,2025-12-26 18:06:00,2025-12-26 17:26:00,False
EVT000219,ORD000219,2025-11-14 07:16:00,2025-11-14 08:01:00,2025-11-14 08:11:00,2025-11-14 08:33:00,2025-11-14 07:59:00,False
EVT000220,ORD000220,2025-10-10 10:44:00,2025-10-10 11:21:00,2025-10-10 11:41:00,2025-10-10 11:56:00,2025-10-10 11:28:00,False
EVT000221,ORD000221,2025-11-02 16:06:00,2025-11-02 16:55:00,2025-11-02 17:04:00,2025-11-02 17:30:00,2025-11-02 16:49:00,False
EVT000222,ORD000222,2025-12-30 22:48:00,2025-12-30 23:09:00,2025-12-30 23:15:00,2025-12-30 23:55:00,2025-12-30 23:30:00,False
EVT000223,ORD000223,2025-11-29 03:42:00,2025-11-29 04:09:00,2025-11-29 04:27:00,,2025-11-29 04:26:00,
EVT000224,ORD000224,2025-11-12 21:54:00,2025-11-12 22:18:00,2025-11-12 22:31:00,2025-11-12 22:57:00,2025-11-12 22:36:00,False
EVT000225,ORD000225,2025-12-02 21:34:00,2025-12-02 22:12:00,2025-12-02 22:28:00,,2025-12-02 22:17:00,
EVT000226,ORD000226,2025-10-20 20:30:00,2025-10-20 20:54:00,2025-10-20 21:01:00,2025-10-20 21:41:00,2025-10-20 21:14:00,False
EVT000227,ORD000227,2025-11-05 12:16:00,2025-11-05 12:46:00,2025-11-05 12:56:00,,2025-11-05 13:00:00,
EVT000228,ORD000228,2025-12-16 14:40:00,2025-12-16 14:57:00,2025-12-16 15:03:00,,2025-12-16 15:20:00,
EVT000229,ORD000229,2025-10-09 13:38:00,2025-10-09 14:12:00,2025-10-09 14:24:00,2025-10-09 14:41:00,2025-10-09 14:21:00,False
EVT000230,ORD000230,2025-12-29 22:45:00,2025-12-29 23:07:00,2025-12-29 23:23:00,2025-12-29 23:40:00,2025-12-29 23:25:00,False
EVT000231,ORD000231,2025-11-13 15:51:00,2025-11-13 16:12:00,2025-11-13 16:25:00,2025-11-13 16:46:00,2025-11-13 16:33:00,False
EVT000232,ORD000232,2025-11-15 07:38:00,2025-11-15 07:57:00,2025-11-15 08:06:00,2025-11-15 08:34:00,2025-11-15 08:22:00,False
EVT000233,ORD000233,2025-10-07 11:25:00,2025-10-07 12:03:00,2025-10-07 12:36:00,2025-10-07 13:18:00,2025-10-07 12:08:00,False
EVT000234,ORD000234,2025-10-14 14:27:00,2025-10-14 14:37:00,2025-10-14 14:43:00,2025-10-14 15:08:00,2025-10-14 15:09:00,True
EVT000235,ORD000235,2025-10-12 22:27:00,2025-10-12 22:38:00,2025-10-12 22:50:00,2025-10-12 23:33:00,2025-10-12 23:11:00,False
EVT000236,ORD000236,2025-12-10 16:08:00,2025-12-10 16:50:00,2025-12-10 17:10:00,2025-12-10 17:33:00,2025-12-10 16:49:00,False
EVT000237,ORD000237,2025-12-09 18:50:00,2025-12-09 19:09:00,2025-12-09 19:19:00,2025-12-09 19:35:00,2025-12-09 19:34:00,False
EVT000238,ORD000238,2025-10-08 07:50:00,2025-10-08 08:13:00,2025-10-08 08:26:00,2025-10-08 08:57:00,2025-10-08 08:33:00,False
EVT000239,ORD000239,2025-11-25 20:25:00,2025-11-25 20:37:00,2025-11-25 20:45:00,2025-11-25 21:22:00,2025-11-25 21:05:00,False
EVT000240,ORD000240,2025-11-25 16:47:00,2025-11-25 17:36:00,2025-11-25 17:56:00,2025-11-25 18:18:00,2025-11-25 17:27:00,False
EVT000241,ORD000241,2025-10-20 21:36:00,2025-10-20 22:15:00,2025-10-20 22:29:00,2025-10-20 22:56:00,2025-10-20 22:19:00,False
EVT000242,ORD000242,2025-10-07 13:09:00,2025-10-07 13:44:00,2025-10-07 13:49:00,2025-10-07 14:27:00,2025-10-07 13:50:00,False
EVT000243,ORD000243,2025-12-29 18:12:00,2025-12-29 19:04:00,2025-12-29 19:13:00,,2025-12-29 18:53:00,
EVT000244,ORD000244,2025-10-10 14:47:00,2025-10-10 15:47:00,2025-10-10 16:16:00,2025-10-10 16:47:00,2025-10-10 15:29:00,False
EVT000245,ORD000245,2025-10-21 09:29:00,2025-10-21 10:22:00,2025-10-21 10:41:00,,2025-10-21 10:11:00,
EVT000246,ORD000246,2025-10-26 11:01:00,2025-10-26 11:16:00,2025-10-26 11:36:00,,2025-10-26 11:45:00,
EVT000247,ORD000247,2025-11-20 06:32:00,2025-11-20 06:57:00,2025-11-20 07:07:00,2025-11-20 07:25:00,2025-11-20 07:14:00,False
EVT000248,ORD000248,2025-12-12 13:18:00,2025-12-12 13:48:00,2025-12-12 14:22:00,,2025-12-12 13:59:00,
EVT000249,ORD000249,2025-11-20 17:35:00,2025-11-20 18:18:00,2025-11-20 18:32:00,2025-11-20 19:06:00,2025-11-20 18:16:00,False
EVT000250,ORD000250,2025-11-08 11:24:00,2025-11-08 11:46:00,2025-11-08 12:00:00,2025-11-08 12:18:00,2025-11-08 12:04:00,False
EVT000251,ORD000251,2025-12-06 14:06:00,2025-12-06 14:26:00,2025-12-06 14:41:00,,2025-12-06 14:48:00,
EVT000252,ORD000252,2025-11-27 15:01:00,2025-11-27 15:33:00,2025-11-27 15:39:00,,2025-11-27 15:44:00,
EVT000253,ORD000253,2025-10-23 15:56:00,2025-10-23 16:23:00,2025-10-23 17:02:00,2025-10-23 17:46:00,2025-10-23 16:39:00,False
EVT000254,ORD000254,2025-11-26 10:37:00,2025-11-26 10:54:00,2025-11-26 11:23:00,2025-11-26 11:52:00,2025-11-26 11:18:00,False
EVT000255,ORD000255,2025-11-06 15:51:00,2025-11-06 16:32:00,2025-11-06 16:45:00,2025-11-06 17:34:00,2025-11-06 16:32:00,False
EVT000256,ORD000256,2025-11-21 13:00:00,2025-11-21 13:30:00,2025-11-21 13:37:00,2025-11-21 13:51:00,2025-11-21 13:40:00,False
EVT000257,ORD000257,2025-12-08 11:39:00,2025-12-08 11:57:00,2025-12-08 12:16:00,2025-12-08 12:51:00,2025-12-08 12:22:00,False
EVT000258,ORD000258,2025-10-02 16:24:00,2025-10-02 16:42:00,2025-10-02 17:11:00,2025-10-02 17:35:00,2025-10-02 17:04:00,False
EVT000259,ORD000259,2025-11-18 09:51:00,2025-11-18 10:19:00,2025-11-18 10:32:00,,2025-11-18 10:31:00,
EVT000260,ORD000260,2025-11-03 21:53:00,2025-11-03 22:13:00,2025-11-03 22:20:00,2025-11-03 22:42:00,2025-11-03 22:35:00,False
EVT000261,ORD000261,2025-10-25 21:58:00,2025-10-25 22:25:00,2025-10-25 22:33:00,2025-10-25 23:12:00,2025-10-25 22:42:00,False
EVT000262,ORD000262,2025-11-19 18:30:00,2025-11-19 18:44:00,2025-11-19 18:54:00,2025-11-19 19:07:00,2025-11-19 19:12:00,True
EVT000263,ORD000263,2025-12-09 11:42:00,2025-12-09 12:11:00,2025-12-09 12:28:00,,2025-12-09 12:23:00,
EVT000264,ORD000264,2025-11-28 17:27:00,2025-11-28 17:50:00,2025-11-28 17:58:00,2025-11-28 18:11:00,2025-11-28 18:09:00,False
EVT000265,ORD000265,2025-11-18 17:12:00,2025-11-18 17:38:00,2025-11-18 17:44:00,2025-11-18 18:09:00,2025-11-18 17:55:00,False
EVT000266,ORD000266,2025-11-27 12:50:00,2025-11-27 13:26:00,2025-11-27 14:02:00,,2025-11-27 13:34:00,
EVT000267,ORD000267,2025-12-04 11:11:00,2025-12-04 11:50:00,2025-12-04 12:04:00,,2025-12-04 11:52:00,
EVT000268,ORD000268,2025-11-23 09:34:00,2025-11-23 10:05:00,2025-11-23 10:35:00,2025-11-23 10:50:00,2025-11-23 10:18:00,False
EVT000269,ORD000269,2025-11-30 10:31:00,2025-11-30 11:22:00,2025-11-30 11:36:00,2025-11-30 12:10:00,2025-11-30 11:11:00,False
EVT000270,ORD000270,2025-12-30 18:45:00,2025-12-30 19:17:00,2025-12-30 19:24:00,2025-12-30 19:37:00,2025-12-30 19:28:00,False
EVT000271,ORD000271,2025-11-13 20:26:00,2025-11-13 20:47:00,2025-11-13 21:03:00,2025-11-13 21:18:00,2025-11-13 21:06:00,False
EVT000272,ORD000272,2025-11-11 12:10:00,2025-11-11 12:59:00,2025-11-11 13:08:00,2025-11-11 13:19:00,2025-11-11 12:52:00,False
EVT000273,ORD000273,2025-10-27 08:34:00,2025-10-27 08:59:00,2025-10-27 09:07:00,2025-10-27 09:45:00,2025-10-27 09:17:00,False
EVT000274,ORD000274,2025-11-29 01:42:00,2025-11-29 02:00:00,2025-11-29 02:12:00,2025-11-29 02:49:00,2025-11-29 02:23:00,False
EVT000275,ORD000275,2025-11-19 13:12:00,2025-11-19 13:28:00,2025-11-19 13:34:00,2025-11-19 13:46:00,2025-11-19 13:53:00,True
EVT000276,ORD000276,2025-12-04 11:56:00,2025-12-04 12:39:00,2025-12-04 12:52:00,2025-12-04 13:17:00,2025-12-04 12:38:00,False
EVT000277,ORD000277,2025-10-06 12:24:00,2025-10-06 12:48:00,2025-10-06 13:04:00,2025-10-06 13:22:00,2025-10-06 13:06:00,False
EVT000278,ORD000278,2025-11-14 11:12:00,2025-11-14 11:32:00,2025-11-14 11:39:00,2025-11-14 12:16:00,2025-11-14 11:53:00,False
EVT000279,ORD000279,2025-10-19 18:34:00,2025-10-19 19:11:00,2025-10-19 19:25:00,2025-10-19 19:35:00,2025-10-19 19:15:00,False
EVT000280,ORD000280,2025-11-27 17:38:00,2025-11-27 18:01:00,2025-11-27 18:21:00,2025-11-27 18:36:00,2025-11-27 18:18:00,False
EVT000281,ORD000281,2025-12-29 21:04:00,2025-12-29 21:30:00,2025-12-29 21:39:00,2025-12-29 21:53:00,2025-12-29 21:48:00,False
EVT000282,ORD000282,2025-11-10 18:50:00,2025-11-10 19:41:00,2025-11-10 19:58:00,2025-11-10 20:20:00,2025-11-10 19:30:00,False
EVT000283,ORD000283,2025-11-16 09:16:00,2025-11-16 09:47:00,2025-11-16 10:02:00,2025-11-16 10:22:00,2025-11-16 09:58:00,False
EVT000284,ORD000284,2025-11-28 20:01:00,2025-11-28 20:35:00,2025-11-28 20:48:00,2025-11-28 21:12:00,2025-11-28 20:43:00,False
EVT000285,ORD000285,2025-12-25 10:11:00,2025-12-25 10:32:00,2025-12-25 10:42:00,2025-12-25 11:15:00,2025-12-25 10:52:00,False
EVT000286,ORD000286,2025-10-25 16:56:00,2025-10-25 17:10:00,2025-10-25 17:28:00,,2025-10-25 17:37:00,
EVT000287,ORD000287,2025-10-29 07:42:00,2025-10-29 08:21:00,2025-10-29 08:26:00,2025-10-29 08:36:00,2025-10-29 08:25:00,False
EVT000288,ORD000288,2025-11-16 05:36:00,2025-11-16 06:02:00,2025-11-16 06:31:00,2025-11-16 06:57:00,2025-11-16 06:19:00,False
EVT000289,ORD000289,2025-12-08 14:22:00,2025-12-08 14:50:00,2025-12-08 15:06:00,2025-12-08 15:28:00,2025-12-08 15:06:00,False
EVT000290,ORD000290,2025-12-12 08:58:00,2025-12-12 09:47:00,2025-12-12 09:55:00,2025-12-12 10:16:00,2025-12-12 09:38:00,False
EVT000291,ORD000291,2025-11-24 12:55:00,2025-11-24 13:25:00,2025-11-24 13:40:00,2025-11-24 14:20:00,2025-11-24 13:35:00,False
EVT000292,ORD000292,2025-11-03 12:09:00,2025-11-03 12:20:00,2025-11-03 12:25:00,2025-11-03 12:57:00,2025-11-03 12:50:00,False
EVT000293,ORD000293,2025-12-07 19:35:00,2025-12-07 20:04:00,2025-12-07 20:20:00,2025-12-07 20:52:00,2025-12-07 20:17:00,False
EVT000294,ORD000294,2025-12-24 12:54:00,2025-12-24 13:10:00,2025-12-24 13:18:00,,2025-12-24 13:37:00,
EVT000295,ORD000295,2025-11-05 15:18:00,2025-11-05 15:42:00,2025-11-05 16:02:00,,2025-11-05 16:02:00,
EVT000296,ORD000296,2025-11-09 19:10:00,2025-11-09 19:28:00,2025-11-09 19:41:00,2025-11-09 19:56:00,2025-11-09 19:52:00,False
EVT000297,ORD000297,2025-11-17 10:10:00,2025-11-17 10:37:00,2025-11-17 10:57:00,2025-11-17 11:11:00,2025-11-17 10:51:00,False
EVT000298,ORD000298,2025-12-11 19:32:00,2025-12-11 19:58:00,2025-12-11 20:17:00,2025-12-11 20:54:00,2025-12-11 20:16:00,False
EVT000299,ORD000299,2025-10-06 20:08:00,2025-10-06 20:34:00,2025-10-06 20:49:00,2025-10-06 20:59:00,2025-10-06 20:51:00,False
EVT000300,ORD000300,2025-11-07 23:11:00,2025-11-07 23:51:00,2025-11-07 23:56:00,,2025-11-07 23:54:00,
EVT000301,ORD000301,2025-10-02 13:40:00,2025-10-02 14:41:00,2025-10-02 14:54:00,2025-10-02 15:15:00,2025-10-02 14:20:00,False
EVT000302,ORD000302,2025-12-26 12:51:00,2025-12-26 13:19:00,2025-12-26 13:39:00,2025-12-26 14:13:00,2025-12-26 13:34:00,False
EVT000303,ORD000303,2025-11-26 18:52:00,2025-11-26 19:05:00,2025-11-26 19:24:00,2025-11-26 19:51:00,2025-11-26 19:35:00,False
EVT000304,ORD000304,2025-10-08 06:31:00,2025-10-08 07:05:00,2025-10-08 07:40:00,2025-10-08 08:20:00,2025-10-08 07:15:00,False
EVT000305,ORD000305,2025-12-04 04:32:00,2025-12-04 04:40:00,2025-12-04 04:58:00,2025-12-04 05:10:00,2025-12-04 05:15:00,True
EVT000306,ORD000306,2025-10-09 12:14:00,2025-10-09 12:22:00,2025-10-09 12:42:00,,2025-10-09 12:54:00,
EVT000307,ORD000307,2025-12-04 18:22:00,2025-12-04 18:46:00,2025-12-04 19:05:00,2025-12-04 19:37:00,2025-12-04 19:04:00,False
EVT000308,ORD000308,2025-11-27 08:52:00,2025-11-27 09:13:00,2025-11-27 09:23:00,2025-11-27 09:52:00,2025-11-27 09:35:00,False
EVT000309,ORD000309,2025-10-29 17:38:00,2025-10-29 17:58:00,2025-10-29 18:18:00,2025-10-29 18:57:00,2025-10-29 18:19:00,False
EVT000310,ORD000310,2025-10-27 11:29:00,2025-10-27 12:20:00,2025-10-27 12:31:00,2025-10-27 12:46:00,2025-10-27 12:13:00,False
EVT000311,ORD000311,2025-11-04 17:31:00,2025-11-04 18:08:00,2025-11-04 18:16:00,2025-11-04 18:26:00,2025-11-04 18:14:00,False
EVT000312,ORD000312,2025-10-23 14:49:00,2025-10-23 15:43:00,2025-10-23 15:48:00,2025-10-23 16:17:00,2025-10-23 15:33:00,False
EVT000313,ORD000313,2025-10-21 08:35:00,2025-10-21 08:46:00,2025-10-21 08:58:00,2025-10-21 09:13:00,2025-10-21 09:15:00,True
EVT000314,ORD000314,2025-10-15 11:34:00,2025-10-15 11:50:00,2025-10-15 12:01:00,2025-10-15 12:26:00,2025-10-15 12:17:00,False
EVT000315,ORD000315,2025-10-24 11:00:00,2025-10-24 11:16:00,2025-10-24 11:32:00,2025-10-24 11:55:00,2025-10-24 11:40:00,False
EVT000316,ORD000316,2025-12-07 09:41:00,2025-12-07 10:08:00,2025-12-07 10:13:00,,2025-12-07 10:24:00,
EVT000317,ORD000317,2025-10-20 14:51:00,2025-10-20 15:09:00,2025-10-20 15:40:00,2025-10-20 16:19:00,2025-10-20 15:33:00,False
EVT000318,ORD000318,2025-12-18 22:08:00,2025-12-18 22:51:00,2025-12-18 23:11:00,,2025-12-18 22:48:00,
EVT000319,ORD000319,2025-11-09 18:37:00,2025-11-09 19:01:00,2025-11-09 19:14:00,2025-11-09 19:40:00,2025-11-09 19:18:00,False
EVT000320,ORD000320,2025-11-07 20:17:00,2025-11-07 21:18:00,2025-11-07 21:28:00,2025-11-07 21:46:00,2025-11-07 21:01:00,False
EVT000321,ORD000321,2025-10-02 22:36:00,2025-10-02 23:03:00,2025-10-02 23:12:00,2025-10-02 23:30:00,2025-10-02 23:18:00,False
EVT000322,ORD000322,2025-10-20 16:33:00,2025-10-20 17:37:00,2025-10-20 18:18:00,2025-10-20 18:49:00,2025-10-20 17:16:00,False
EVT000323,ORD000323,2025-10-16 11:35:00,2025-10-16 11:46:00,2025-10-16 12:01:00,2025-10-16 12:25:00,2025-10-16 12:17:00,False
EVT000324,ORD000324,2025-12-29 21:40:00,2025-12-29 22:38:00,2025-12-29 22:43:00,2025-12-29 23:23:00,2025-12-29 22:21:00,False
EVT000325,ORD000325,2025-10-02 18:31:00,2025-10-02 19:20:00,2025-10-02 19:38:00,2025-10-02 20:01:00,2025-10-02 19:15:00,False
EVT000326,ORD000326,2025-11-01 22:27:00,2025-11-01 22:55:00,2025-11-01 23:08:00,2025-11-01 23:33:00,2025-11-01 23:10:00,False
EVT000327,ORD000327,2025-11-22 17:31:00,2025-11-22 18:14:00,2025-11-22 18:26:00,2025-11-22 18:40:00,2025-11-22 18:15:00,False
EVT000328,ORD000328,2025-11-13 19:32:00,2025-11-13 20:04:00,2025-11-13 20:36:00,,2025-11-13 20:15:00,
EVT000329,ORD000329,2025-11-16 20:32:00,2025-11-16 20:59:00,2025-11-16 21:06:00,2025-11-16 21:17:00,2025-11-16 21:12:00,False
EVT000330,ORD000330,2025-12-26 19:38:00,2025-12-26 20:31:00,2025-12-26 20:50:00,,2025-12-26 20:22:00,
EVT000331,ORD000331,2025-11-20 16:48:00,2025-11-20 17:33:00,2025-11-20 17:48:00,2025-11-20 18:18:00,2025-11-20 17:28:00,False
EVT000332,ORD000332,2025-10-21 14:58:00,2025-10-21 15:17:00,2025-10-21 15:31:00,,2025-10-21 15:40:00,
EVT000333,ORD000333,2025-12-02 20:11:00,2025-12-02 20:42:00,2025-12-02 20:53:00,2025-12-02 21:34:00,2025-12-02 20:54:00,False
EVT000334,ORD000334,2025-11-13 19:09:00,2025-11-13 19:16:00,2025-11-13 19:23:00,,2025-11-13 19:52:00,
EVT000335,ORD000335,2025-10-06 12:49:00,2025-10-06 13:17:00,2025-10-06 13:25:00,2025-10-06 13:48:00,2025-10-06 13:30:00,False
EVT000336,ORD000336,2025-12-19 15:36:00,2025-12-19 16:04:00,2025-12-19 16:20:00,2025-12-19 16:36:00,2025-12-19 16:20:00,False
EVT000337,ORD000337,2025-12-06 17:19:00,2025-12-06 17:47:00,2025-12-06 17:55:00,2025-12-06 18:17:00,2025-12-06 18:03:00,False
EVT000338,ORD000338,2025-10-13 03:32:00,2025-10-13 03:57:00,2025-10-13 04:02:00,2025-10-13 04:27:00,2025-10-13 04:12:00,False
EVT000339,ORD000339,2025-11-27 11:06:00,2025-11-27 11:40:00,2025-11-27 11:58:00,2025-11-27 12:26:00,2025-11-27 11:49:00,False
EVT000340,ORD000340,2025-11-30 11:24:00,2025-11-30 11:36:00,2025-11-30 11:53:00,2025-11-30 12:04:00,2025-11-30 12:08:00,True
EVT000341,ORD000341,2025-11-25 20:55:00,2025-11-25 21:22:00,2025-11-25 21:55:00,2025-11-25 22:41:00,2025-11-25 21:37:00,False
EVT000342,ORD000342,2025-12-11 13:00:00,2025-12-11 13:35:00,2025-12-11 14:03:00,2025-12-11 14:20:00,2025-12-11 13:42:00,False
EVT000343,ORD000343,2025-12-06 16:10:00,2025-12-06 16:50:00,2025-12-06 16:57:00,2025-12-06 17:42:00,2025-12-06 16:51:00,False
EVT000344,ORD000344,2025-12-12 20:24:00,2025-12-12 20:29:00,2025-12-12 20:44:00,2025-12-12 21:33:00,2025-12-12 21:04:00,False
EVT000345,ORD000345,2025-12-13 11:05:00,2025-12-13 11:30:00,2025-12-13 11:43:00,2025-12-13 12:09:00,2025-12-13 11:46:00,False
EVT000346,ORD000346,2025-10-28 09:01:00,2025-10-28 09:20:00,2025-10-28 09:26:00,,2025-10-28 09:41:00,
EVT000347,ORD000347,2025-10-29 22:45:00,2025-10-29 23:17:00,2025-10-29 23:34:00,2025-10-30 00:14:00,2025-10-29 23:27:00,False
EVT000348,ORD000348,2025-11-07 18:14:00,2025-11-07 18:27:00,2025-11-07 18:35:00,2025-11-07 19:02:00,2025-11-07 18:54:00,False
EVT000349,ORD000349,2025-12-19 09:21:00,2025-12-19 09:38:00,2025-12-19 09:43:00,2025-12-19 09:57:00,2025-12-19 10:02:00,True
EVT000350,ORD000350,2025-10-20 19:35:00,2025-10-20 19:56:00,2025-10-20 20:15:00,2025-10-20 20:49:00,2025-10-20 20:18:00,False
EVT000351,ORD000351,2025-11-21 19:14:00,2025-11-21 19:37:00,2025-11-21 19:48:00,2025-11-21 20:23:00,2025-11-21 19:58:00,False
EVT000352,ORD000352,2025-10-14 20:56:00,2025-10-14 21:34:00,2025-10-14 21:47:00,2025-10-14 22:27:00,2025-10-14 21:40:00,False
EVT000353,ORD000353,2025-11-15 11:10:00,2025-11-15 11:25:00,2025-11-15 11:39:00,2025-11-15 12:15:00,2025-11-15 11:54:00,False
EVT000354,ORD000354,2025-10-07 14:41:00,2025-10-07 15:31:00,2025-10-07 15:43:00,2025-10-07 16:10:00,2025-10-07 15:22:00,False
EVT000355,ORD000355,2025-10-02 18:33:00,2025-10-02 19:08:00,2025-10-02 19:16:00,2025-10-02 19:45:00,2025-10-02 19:16:00,False
EVT000356,ORD000356,2025-10-26 12:56:00,2025-10-26 13:46:00,2025-10-26 13:51:00,,2025-10-26 13:37:00,
EVT000357,ORD000357,2025-10-27 06:03:00,2025-10-27 06:08:00,2025-10-27 06:27:00,2025-10-27 06:52:00,2025-10-27 06:47:00,False
EVT000358,ORD000358,2025-10-14 09:59:00,2025-10-14 10:38:00,2025-10-14 10:56:00,2025-10-14 11:30:00,2025-10-14 10:39:00,False
EVT000359,ORD000359,2025-10-20 17:49:00,2025-10-20 18:13:00,2025-10-20 18:33:00,2025-10-20 18:59:00,2025-10-20 18:32:00,False
EVT000360,ORD000360,2025-10-11 12:10:00,2025-10-11 12:30:00,2025-10-11 13:14:00,,2025-10-11 12:52:00,
EVT000361,ORD000361,2025-11-15 00:10:00,2025-11-15 00:43:00,2025-11-15 01:21:00,2025-11-15 01:46:00,2025-11-15 00:53:00,False
EVT000362,ORD000362,2025-12-11 19:15:00,2025-12-11 19:53:00,2025-12-11 20:05:00,,2025-12-11 19:55:00,
EVT000363,ORD000363,2025-10-16 13:18:00,2025-10-16 13:55:00,2025-10-16 14:14:00,2025-10-16 14:26:00,2025-10-16 14:00:00,False
